39853,אזור תעשיה סנטרל פארק 2000
39854,אזור תעשיה סנטרל פארק 2000
39855,אזור תעשיה סנטרל פארק 2000
39856,תרי עשר/גדעון
39857,ישעיהו/בת יפתח
39858,השחר/פינס
39859,תיכון גלילי/אשר ברש
39860,תיכון גלילי/אשר ברש
39862,קריית חינוך/אז''ר
39863,קריית חינוך/אז''ר
39864,יערה/לוינסקי
39867,בן גוריון/פרדס משותף
39870,תיכון אביב/הפרחים
39872,המלכים/יעקב דורי
39874,פיכמן/הופיין
39875,המלכים/יצחק שדה
39876,הנשיאים/וינגייט
39877,הנשיאים/וינגייט
39879,החי''ל/חפץ חיים
39880,חפץ חיים/החי''ל
39882,אלי כהן/חפץ חיים
39883,קרן היסוד/גולומב
39884,קרן היסוד/גולומב
39885,בורוכוב/הנגב
39886,בורוכוב/החשמונאים
39887,ההסתדרות/בורוכוב
39889,ההסתדרות/בר אילן
39890,ההסתדרות/קרן היסוד
39891,בורוכוב/ההגנה
39892,בורוכוב/הפלמ''ח
39893,תיכון מטרו-ווסט/הפלמ''ח
39894,תיכון מטרו-ווסט/בורוכוב
39895,בורוכוב/ברל כצנלסון
39896,בורוכוב/וייצמן
39897,בורוכוב/וייצמן
39898,ויצמן/קרן היסוד
39899,קרן היסוד/וייצמן
39900,שדרות וייצמן/החרושת
39901,דרך הים/הזית
39902,עקיבא/האלה
39903,עקיבא/הירדן
39905,בית המילניום/התדהר
39907,התדהר/התעשיה
39908,התדהר/התעשייה
39910,התעשייה/זרחין
39911,החרושת/המסגר
39912,החרושת/המסגר
39913,החרושת/ויצמן
39914,החרושת/ויצמן
39915,קניון רננים
39917,הסדנא/התעשייה
39918,קאנטרי/הסדנא
39919,אסתר המלכה/עתידים
39920,דב הוז/יוחנן בן זכאי
39921,דב הוז/סעדיה גאון
39922,שדרות וייצמן/יפה ירקוני
39923,וייצמן/קרן היסוד
39924,מקלט/שמואל הנגיד
39925,איזי שפירא/שבזי
39927,קרן היסוד/הקוממיות
39928,קרן היסוד/ההסתדרות
39929,מרכז לקשיש/מרדכי אנילביץ'
39930,מגדל/ההגנה
39931,המחתרות/שפינוזה
39932,גולדה מאיר/משה שרת
39934,'נחשונים א
39936,יוספטל/מבצע סיני
39937,רוז'נסקי/דוד רזיאל
