82 | נס ציונה: לב המושבה
226 | בית אלעזרי: מחנה תל נוף
74 | חיפה: מרכזית המפרץ
129 | מעלה אדומים: תיכון אמית
129 | מטה יהודה: הדסה עין כרם
179 | קרית שמונה: תחנה מרכזית
179 | חולתה: מרכז
1 | קניון אריאל
11 | אצטדיון טרנר
13 | מרכז ביג
5 | ראשון לציון: קניונים
5 | באר יעקב: מרכז רפואי שמיר
14 | נחל בקע
50 | תחנה מרכזית
117 | באר שבע: את עמק שרה
23 | פארק ההיי טק
50 | טבריה: תחנה מרכזית
108 | רמות א
15 | אלוני הבשן: מרכז
18 | מסוף יא
18 | תחנה מרכזית
93 | תחנה מרכזית
98 | שיכון ד
23 | תחנה מרכזית
17 | חולון: מוזיאון אגד
82 | מעלה כנען
44 | רכבת קרית אריה
44 | מסוף משה ארנס
50 | זרזיר: מרכז
81 | עמק יזרעאל: מסעף
59 | אעבלין: מרכז
142 | ירושלים: גבעת התחמושת
465 | קדומים: מרכז
468 | חבל מודיעין: צומת מודיעין מזרח
68 | דייר חנא: כניסה מזרחית
39א | תיכון אליאנס
505 | רמת גן: שער מזרחי שיבא
505 | רעננה: לב הפארק
35 | יבנה: תחנה מרכזית
37 | גן יבנה: נאות המכבים
48 | רחובות: תחנה מרכזית
48 | יבנה: תחנה מרכזית
178 | תל אביב יפו: תחנה מרכזית
178 | יבנה: שכונה ירוקה
212 | רחובות: תחנה מרכזית
220 | רחובות: תחנה מרכזית
220 | אשדוד: תחנה מרכזית
280 | תל אביב יפו: רכבת מרכז
45 | עלמה: מרכז
297 | חיפה: אוניברסיטה
6 | מוזיאון אגד
280 | אשדוד: תחנה מרכזית
5 | בן זכאי: מרכז
12 | אצטדיון טרנר
45 | טירת כרמל: מרכז לבריאות הנפש
45 | חיפה: מרכזית חוף הכרמל
16 | שוק עירוני
16 | הר יונה
237 | ביתר עילית: גבעה ב
11א | תחנה מרכזית
136 | קרית אתא: איקאה קריית אתא
14 | מילצן
6א | עמק יזרעאל: את שגיא 2000
6א | מגדל העמק: כיכר העיר
4 | רמת בלפור
4 | כיכר העיר
50 | בייק פארק
41 | אלמגור: מרכז
2א | מסוף רמז
46 | טירת כרמל: נוף ים
22 | כפר כנא: מרכז
51 | גן החיות
22 | חלץ: מרכז
925 | בני ברק: כהנמן
933 | תת דאראג
68 | עכו: תחנה מרכזית
93 | ראמה: צומת ראמה
93 | אעבלין: מרכז
94 | אעבלין: מרכז
98 | שפרעם: מרכז
123 | מעלה אדומים: תיכון אמית
64 | עכו: תחנה מרכזית
25 | בנייני האומה
142 | טכניון
221 | מרכזית חוף הכרמל
480 | תל אביב יפו: מסוף רדינג
486 | ירושלים: תחנה מרכזית
784 | תל אביב יפו: תחנה מרכזית
821 | עמק הירדן: צ. אש' יעקב איחוד
821 | רעננה: מסוף אוטובוסים
825 | עפולה: תחנה מרכזית
25א | פסגת זאב צפון
42 | הדסה עין כרם
42 | מסוף הר הצופים
47 | פסגת זאב מרכז
780 | נוה יעקב מזרח
784 | הר נוף
930 | נתניה: תחנה מרכזית
39 | רמת גן: מסוף עמידר
39 | תל אביב יפו: מסוף רדינג
249 | תל אביב יפו: מסוף כרמלית
249 | כפר סבא: תחנה מרכזית
99 | נהריה: נוה אלון
16 | את קריית אתגרים
337 | חיפה: אוניברסיטה
337 | בועיינה נוג'יידאת: מרכז
559 | בית שמש: קנה בושם
559 | ערד: מלונות
13 | כיכר השבת
13 | אזור תעשיה תלפיות
3 | גבעה א
3 | גבעה ב
1 | אזור תעשיה
1 | אבי עזרי
54 | מרכז
144 | באר שבע: תחנה מרכזית
284 | רמת גן: שער מזרחי שיבא
8 | המושבה הירוקה
8 | אולם הספורט החדש
5 | אולם הספורט החדש
9 | תל צור
2 | מרכז חינוכי הדסים
1 | הנוטר
19 | תל מונד: מרכז
560 | ערד: מלונות
560 | אשדוד: רובע ג
11 | לוד: תחנה מרכזית
11 | רמלה: תחנה מרכזית
18 | רמלה: תחנה מרכזית
32 | לוד: תיכון מדעים עתיד
53 | המרכז האזרחי
56 | קרית מנחם בגין
153 | תל אביב יפו: תחנה מרכזית
155 | באר יעקב: מחנה ידין
156 | באר יעקב: מחנה ידין
353 | באר שבע: תחנה מרכזית
112 | נשר: רמות יצחק
112 | חיפה: מרכזית חוף הכרמל
15 | קרית מוצקין: מרכזית הקריות
15 | חיפה: חוצות המפרץ
2 | גבעה א
2 | גבעה ב
90 | מול היקב
30 | עפולה: תחנה מרכזית
30 | טבריה: תחנה מרכזית
969 | בני ברק: בית עלמין
969 | טבריה: תחנה מרכזית
237 | גבעת זאב: האתרוג
176 | ביתר עילית: גבעה ב
279 | ביתר עילית: גבעה ב
387 | באר שבע: תחנה מרכזית
14 | כעביה טבאש חג'אג'רה: טבאש
14 | נצרת: מרכז
833 | תל אביב יפו: רכבת מרכז
833 | נוף הגליל: הר יונה
30 | אשכול: מחנה צאלים
30 | אופקים: תחנת הרכבת
47 | להבים: תחנת הרכבת
47 | באר שבע: תחנה מרכזית
363 | באר שבע: תחנה מרכזית
363 | אשקלון: תחנה מרכזית
325 | נתיבות: נווה שרון
71 | קרית מלאכי: ביג קסטינה
1 | גבעת הסביונים
1 | ביג קסטינה
870 | עפולה: תחנה מרכזית
380 | תל אביב יפו: רכבת מרכז
870 | באר שבע: תחנה מרכזית
909 | נהריה: תחנה מרכזית
62 | חורה: שכונת אלתקוא
263 | זכרון יעקב: גבעת עדן
506 | תל אביב יפו: אוניברסיטת תא
506 | שוהם: מסוף שוהם
130 | תל אביב יפו: מסוף כרמלית
130 | מודיעין מכבים רעות: לב העיר
807 | חריש: מעוף
441 | ירושלים: סנהדריה המורחבת
174 | רחובות: תחנה מרכזית
750 | כפר קרע: מרכז הכפר
750 | נצרת: מרכז
263א | מרכז
299 | תל אביב יפו: תחנה מרכזית
186 | אריאל: אוניברסיטה
189 | בני ברק: אזור התעשייה
369 | תל אביב יפו: תחנה מרכזית
370 | באר שבע: תחנה מרכזית
370 | תל אביב יפו: תחנה מרכזית
189 | עמנואל: מרכז
285 | אלקנה: מכללת אורות
286 | תל אביב יפו: תחנה מרכזית
336 | מודיעין עילית: אחוזת ברכפלד
188 | קרני שומרון: נווה מנחם
251 | מעלה אדומים: מרכז
290 | אריאל: אוניברסיטה
486 | פתח תקווה: פארק-טק
163 | חדרה: ת. רכבת חדרה
768 | ג'סר א זרקא: מרכז
485 | ירושלים: בנייני האומה
543 | ערד: מלונות
209 | בני ברק: אזור התעשייה
209 | מודיעין עילית: אזור תעשיה
9א | מסוף יא
12א | אצטדיון טרנר
112 | מסוף יא
264 | ירושלים: בנייני האומה
988 | קרית אתא: מרכז
2 | אחוזת גדרה
2 | שכונת הפועלים
82 | רמת הדר
4 | נס ציונה: שמורת מאליבו
264 | ראשון לציון: תחנה מרכזית
264 | תל אביב יפו: קריית עתידים
12 | קרית עקרון: בילו סנטר
12 | רחובות: ת.רכבת רחובות
450 | ירושלים: סנהדריה המורחבת
56 | חניון דרומי רכבת
56 | עירייה
178 | כרמיאל: כרמיאל סנטר
178 | כפר מנדא: מרכז
325 | כעביה טבאש חג'אג'רה: טבאש
3 | ביס הראשונים
139 | טל אל: מרכז
139 | תרדיון: פארק תעשיות משגב
95 | נופים
15 | כיכר העיר
51א | רחובות: מ.רפואי קפלן
855 | מודיעין עילית: מסוף
46 | בת ים: בית עלמין
46 | תל אביב יפו: רכבת מרכז
331 | חיפה: קריית אליעזר
12 | הדסה עין כרם
12 | אזור תעשיה תלפיות
33 | גילה
2 | נווה דורון
2 | שמואל הרופא
1 | באר יעקב: תלמי מנשה
1 | ראשון לציון: רכבת הראשונים
12 | קצרין:  ביס נופי גולן
490 | עמק הירדן: מכללת עמק הירדן
2 | כיכר צהל
94 | אבני חן
91 | ביח הרצוג
91 | תלפיות מזרח
189 | חולון: פארק פרס
189 | תל אביב יפו: קריית עתידים
240 | חולון: מוזיאון אגד
461 | לוד: גני אביב
500 | כפר טרומן: מרכז
10 | תחנת הרכבת
487 | עין גדי: מרכז
11א | חזון עובדיה
104 | תל אביב יפו: מסוף כרמלית
142 | בת ים: בית עלמין
142 | תל אביב יפו: קריית עתידים
11א | קנה בושם
12 | רמת אברהם
42א | קרית הממשלה
14 | קניון מלחה
14 | בנייני האומה
172 | חולון: מסוף אזור תעשייה
172 | תל אביב יפו: מסוף רדינג
98 | אעבלין: מרכז
166 | מצפה אבי''ב: מרכז
389 | בני ברק: אזור התעשייה
28 | עין כרם בי''ס חקלאי: תיכון אזורי
294 | ביתר עילית: גבעה ב
295 | ירושלים: הר נוף
59 | מחלף חמד
832 | תל אביב יפו: תחנה מרכזית
389 | עמנואל: מרכז
290 | חיפה: אוניברסיטה
26 | אשכולות: מרכז
44 | ניצני סיני: מרכז
4 | גבעה א
57 | טבריה: תחנה מרכזית
85 | מיצר: מרכז
95 | אל רום: מרכז
993 | אילת: תחנה מרכזית
89 | חולון: פארק פרס
424 | ירושלים: סנהדריה המורחבת
424 | רחובות: קרית דוד
23 | ביס פולינסקי
24 | ערד: תחנה מרכזית
160 | גבעת שמואל: הרב שלמה גורן
128 | ביתר עילית: גבעה א
30 | לקיה: בית הקשתות
158 | ירושלים: תחנה מרכזית
131 | אלעד: שפע
129 | ביתר עילית: גבעה א
133 | מודיעין עילית: אזור תעשיה
133 | ביתר עילית: גבעה ב
139 | בני ברק: מגדלי ב.ס.ר
291 | ירושלים: סנהדריה המורחבת
291 | ביתר עילית: גבעה א
1 | חיל האויר
1 | הר הרצל
333 | נצרת: צומת נצרת צפון
334 | ריינה: ביח סעודי הגליל
336 | עין מאהל: מרכז
24 | בועיינה נוג'יידאת: מרכז
5 | חומת שמואל
5 | רמת בית הכרם
348 | באר שבע: תחנה מרכזית
23א | חזון עובדיה
183 | ירושלים: בנייני האומה
130 | מטה בנימין: מחנה עופר
348 | אשדוד: תחנה מרכזית
378 | תל אביב יפו: רכבת מרכז
547 | קרית גת: כיכר המעפיל
229 | הרצליה: קניון ארנה
25 | נצרת: מרכז
26 | טורעאן: מרכז
19 | בית ברל: מרכז
26 | נצרת: מרכז
26 | חולון: מוזיאון אגד
26 | נוף הגליל: שוק עירוני
133 | ירושלים: בנייני האומה
134 | גבעת זאב: אגן האיילות
71 | ראשון לציון: קניונים
86 | אריאל: אוניברסיטה
155 | ירושלים: תחנה מרכזית
132 | מרכזית המפרץ
2 | מרכז
2 | אזור תעשיה
59 | קצרין: קניון לב קצרין
59 | קצרין: חוצות הגולן
37 | נצרת: ביג פאשן
37 | נוף הגליל: מרכז דקל
54 | המושבה
85 | נוה שאנן
8 | מרכז
39 | כפר סבא: ב.עלמין פרדס חיים
34 | תרדיון: פארק תעשיות משגב
34 | ראס אל עין: מרכז
16 | תחנה מרכזית
331 | נצרת: מרכז
47 | אכסאל: מרכז
327 | ירושלים: רמת שלמה
347 | מודיעין עילית: אזור תעשיה
566 | ראש העין: בית עלמין
6 | שחמון
31 | אשקלון: תחנה מרכזית
31 | באר טוביה: מרכז
454 | באר שבע: עיר העתיקה
68 | גבעת רם
68 | מסוף הר הצופים
16 | קצרין: קניון לב קצרין
24 | אלי עד: א.ת. בני יהודה
24 | טבריה: תחנה מרכזית
51 | טבריה: תחנה מרכזית
51 | רמת מגשימים: מרכז
558 | ערד: מלונות
558 | בני ברק: קניון איילון
546 | ירושלים: סנהדריה המורחבת
549 | בני ברק: קניון איילון
244 | רמלה: קרית האמנים
244 | רמת גן: קניון איילון
18 | ת.רכבת רחובות
300 | נביאי ישראל
80 | רעננה: מסוף אוטובוסים
134 | ירושלים: בנייני האומה
277 | תל אביב יפו: מסוף רדינג
84 | תיכון אמית
25 | מעלה אדומים: מגדים
28 | קדר: מרכז
167 | רעננה: מסוף אוטובוסים
151 | מבשרת ציון: שכונה יא
58 | גרין פארק
152 | מבשרת ציון: שכונה ט
151 | ירושלים: תחנה מרכזית
110 | ירושלים: צומת רמות
28 | מעלה אדומים: מרכז
110 | מודיעין מכבים רעות: לב העיר
150 | מודיעין מכבים רעות: לב העיר
3 | אוניברסיטה
286 | אריאל: אוניברסיטה
157 | ירושלים: תחנה מרכזית
158 | מבשרת ציון: נופי החורש
139 | ביתר עילית: גבעה ב
4 | פארק פרס
18 | בנייני האומה
19א | מסוף הר הצופים
19 | מסוף הר הצופים
130 | ירושלים: בנייני האומה
4 | מ.רפואי וולפסון
240 | בני ברק: קניון איילון
219 | בני ברק: קרית הרצוג
311 | מודיעין עילית: מרכז
312 | ירושלים: בית וגן
326 | ירושלים: קניון רמות
336 | ירושלים: קניון רמות
341 | מודיעין עילית: אזור תעשיה
115 | מרכזית המפרץ
978 | בני ברק: בית עלמין
13 | נמל תעופה בן גוריון: טרמינל 3
23 | קרית אתא: מינץ
23 | קרית מוצקין: מרכזית הקריות
156 | מבשרת ציון: מרכז
72 | תל אביב יפו: רכבת האוניברסיטה
5 | הכניסה ליישוב
45 | אום אל פחם: מסוף אוטובוסים
259 | תל אביב יפו: קריית עתידים
259 | כפר סבא: אזור תעשיה
228 | הרצליה: קניון ארנה
228 | צור יצחק: מרכז היישוב
5 | אבי עזרי
9 | מלחה
47 | עפולה: תחנה מרכזית
46 | חדרה: ת. רכבת חדרה
359 | נתיבות: נטעים
54 | קריית עתידים
25 | תחנת הרכבת
730 | פרדס חנה כרכור: ביטוח לאומי
729 | נתניה: תחנה מרכזית
65 | פסגת זאב מרכז
716 | רוממה
716 | רמות
15 | אזור תעשיה תלפיות
160 | תל אביב יפו: תחנה מרכזית
3 | קרית שפרינצק
52 | גבעת התחמושת
52 | הר נוף
53 | נוה יעקב
53 | מסוף הר הצופים
3 | בנייני האומה
7 | ירושלים: גבעת רם
66 | פסגת זאב מזרח
22 | קרית מוצקין: מרכזית הקריות
245 | רמלה: תחנה מרכזית
247 | ראשון לציון: תחנה מרכזית
6 | אזור תעשיה
80 | גבעה ב
128 | בית שמש: קנה בושם
3 | מסוף אוטובוסים
289 | תל אביב יפו: רכבת האוניברסיטה
230 | בני ברק: אזור התעשייה
230 | מודיעין עילית: אחוזת ברכפלד
4 | תרשיחא
38 | אל עריאן: מרכז
38 | אום אל פחם: מסוף אוטובוסים
240 | בני ברק: אזור התעשייה
541 | עפולה: תחנה מרכזית
542 | עפולה: תחנה מרכזית
55 | חדרה: מרכז העיר
53 | פוריידיס: מסוף פוריידיס
53 | חדרה: תחנה מרכזית
54 | אליכין: מרכז
54 | חדרה: תחנת הרכבת
74 | אור עקיבא: שזר
63 | חדרה: תחנה מרכזית
63 | מצפה אילן: מרכז
60 | חריש: מעוף
156 | ירושלים: קרית הממשלה
91 | כלי שיר
15 | קרית הלאום
293 | ביתר עילית: גבעה ב
158 | רמת הנגב: מרכז
60 | מצפה רמון: מרכז
29 | גבעת משואה
541 | קרית שמונה: תחנה מרכזית
13א | קניון מול הפרדס
44 | פסגת זאב מרכז
1 | בת ים: מרכז הספורט
11 | כיכר הציונות
798 | חיפה: המושבה הגרמנית
22 | כפר יהושע: תחנת הרכבת
22 | רמת ישי: כניסה מזרחית
2 | ח'אלת עלי
2 | פארק הכרמל
190 | יקנעם עילית: גבעת יערה
191 | רמת ישי: כניסה מזרחית
191 | נופית: מרכז
193 | חיפה: ביס נתיב אליעזר
193 | עפולה: צומת גבעת המורה
248 | ערערה: קרית החינוך
300 | עפולה: תחנה מרכזית
300 | חיפה: מרכזית המפרץ
247 | עפולה: מ.רפואי העמק
247 | אום אל פחם: מסוף אוטובוסים
4 | מעלה חסון
10 | נבי סבלאן
30 | נס עמים: מרכז
30 | נהריה: תחנה מרכזית
31 | מצובה: מרכז
37 | עבדון: מרכז
37 | נהריה: תחנה מרכזית
36 | שלומי: אזור תעשיה
36 | נהריה: תחנה מרכזית
1א | אזור תעשיה
53 | יאנוח ג'ת: מרכז
53 | נהריה: תחנה מרכזית
49 | הילה: מרכז
60 | לוחמי הגיטאות: מרכז
60 | עכו: תחנת הרכבת
50 | חורפיש: נבי סבלאן
50 | נהריה: תחנה מרכזית
20 | מרום הגליל: מחנה מישר
20 | צפת: תחנה מרכזית
5 | אור הגנוז: מרכז
5 | צפת: תחנה מרכזית
74 | כפר ורדים: הפרחים
54 | חולתה: מרכז
255 | מרכזית ס.סולימאן
210 | בני ברק: אזור התעשייה
154 | מבשרת ציון: שכונה יא
154 | ירושלים: תחנה מרכזית
5 | אזור תעשיה
155 | מבשרת ציון: פארק הקסטל
301 | חיפה: מרכזית המפרץ
42 | יפיע: אל מדארס
302 | עפולה: תחנה מרכזית
793 | בסמת טבעון: מרכז
185 | מגידו: תיכון אזורי
185 | כפר יהושע: תחנת הרכבת
157 | בנימינה גבעת עדה: תחנת הרכבת
25 | בית גיל הזהב
157 | יקנעם עילית: התמר
425 | תל אביב יפו: קריית עתידים
153 | רמלה: תחנה מרכזית
222 | מודיעין מכבים רעות: רעות
72א | כפר חסידים א': מרכז
76 | חיפה: רמת הדר
900 | חיפה: מרכזית חוף הכרמל
57 | נתניה: מכללת אורט הרמלין
215 | כרמיאל: גבעת רם
1 | הכותל המערבי
247 | לוד: תחנה מרכזית
451 | תל אביב יפו: תחנה מרכזית
451 | רמלה: תחנה מרכזית
728 | ביס ארגנטינה
17 | טירת צבי: מרכז
44 | נאעורה: מסגד
44 | עפולה: תחנה מרכזית
52 | הגלבוע: מוקיבלה
52 | עפולה: תחנת הרכבת
14 | חזון עובדיה
31 | נהריה: תחנה מרכזית
411 | בית שמש: יהודה בן זאב
319 | תל אביב יפו: תחנה מרכזית
1 | פתח תקווה: תחנה מרכזית
323 | בית שמש: קנה בושם
424 | קרית יערים: מרכז
13 | כפר יהושע: תחנת הרכבת
42 | נוף הגליל: מרכז דקל
13א | כפר יהושע: תחנת הרכבת
13 | קרית טבעון: כיכר הציונות
13א | קרית טבעון: כיכר הציונות
17 | מסוף קניון ג'י
21 | זבולון: מחנה ג'למה
55 | דאלית אל כרמל: פנינת הכרמל
225 | ביתר עילית: גבעה א
241 | ירושלים: רמות א
241 | ביתר עילית: גבעה ב
242 | ביתר עילית: גבעה ב
15 | חזון עובדיה
136 | רכבת בת גלים
18 | צומת קרית אתא
3 | מרכזית חוף הכרמל
6 | אבי עזרי
157 | מבשרת ציון: נופי החורש
34 | אזור תעשיה תלפיות
19 | בית שאן: תחנת הרכבת
12 | תחנת הרכבת
357 | דימונה: בית ספר יצחק שדה
34 | מסוף הר הצופים
43 | מרכזית חוף הכרמל
43 | רכבת בת גלים
19 | הדסה עין כרם
66 | קרית אתא: מרכז
137 | גבעת זאב: אגן האיילות
137 | ירושלים: סנהדריה המורחבת
28 | בית שאן: מסוף
28 | טבריה: תחנה מרכזית
266 | פתח תקווה: בית רבקה
13א | מילצן
91א | גבעת אולגה
263 | מרכזית ס.סולימאן
94א | מרכז
389 | ערד: מלונות
10 | בנימינה גבעת עדה: תחנת הרכבת
21 | בנימינה גבעת עדה: אזור מערבי
21 | חדרה: תחנה מרכזית
11 | אור עקיבא: קניון אורות
1 | מתחם ביג
3 | מתחם ביג
5 | מתחם ביג
24א | ת.רכבת רחובות
90 | זכרון יעקב: חלומות זכרון
88 | תלפיות מזרח
782 | רמת שלמה
33 | נוה מרחב
76 | שדות ים: מרכז
76 | חדרה: מרכז מסחרי מיקס
32 | רמת שאול
36 | נצרת: גן התעשייה
137 | חיפה: אוניברסיטה
36 | נוף הגליל: הר יונה
14 | בית יהושע: תחנת הרכבת
14 | צור משה: מרכז
90 | מעלה כנען
12 | מרכז חינוכי הדסים
432 | חיפה: מרכזית המפרץ
8 | קרית מנחם בגין
8 | קניון עזריאלי
65 | רמת גן: מגדל אשפוז שיבא
15 | קניון רמלוד
15 | לוד: מסוף שכונת חבד
19 | ראש העין: תחנת רכבת קסם
19 | אורנית: בית וגן
44 | חצור הגלילית: מסוף
44 | גדות: מרכז
143 | קצרין: קניון לב קצרין
972 | ירושלים: סנהדריה המורחבת
176 | רחובות: קרית דוד
26 | נווה שלום: מרכז
26 | רמלה: תחנה מרכזית
28 | באר יעקב: שמואל הרופא
28 | רמלה: תחנה מרכזית
11 | קנה בושם
885 | מודיעין עילית: אזור תעשיה
1 | בנייני האומה
1 | שוק עירוני
12 | אזור תעשיה
15 | מסוף שמשון
164 | אמציה: מרכז
164 | באר שבע: תחנה מרכזית
2 | א.ת. באר טוביה
875 | מודיעין עילית: מרכז
82 | רעננה: מסוף אוטובוסים
82 | קרני שומרון: נווה מנחם
2 | ביג קסטינה
29 | תחנת הר הרצל
83 | הארזים
13 | שוהם: מסוף שוהם
36 | טבריה: תחנה מרכזית
615 | נתניה: תחנת הרכבת
4 | איצטדיון
6 | איצטדיון
8 | מסוף הטייסים
9 | אור עקיבא: נוף ים
8 | אוניברסיטת תא
32 | חדרה: תחנה מרכזית
8 | שיכון ד
11 | מתחם ביג
26 | מנחמיה: מרכז
26 | טבריה: תחנה מרכזית
37 | טבריה: תחנה מרכזית
39 | אלומות: צומת אלומות
42 | כפר זיתים: מרכז
42 | טבריה: תחנה מרכזית
54 | עיילבון: מחלף
54 | טבריה: תחנה מרכזית
55 | סח'נין: יציאה מערבית
55 | טבריה: תחנה מרכזית
450 | צפת: תחנה מרכזית
46 | אום אל פחם: מסוף אוטובוסים
48 | בנימינה גבעת עדה: תחנת הרכבת
48 | אל עריאן: מרכז
51 | המעפיל: מרכז
49 | אל עריאן: מרכז
52 | חדרה: מ.רפואי הלל יפה
52 | ג'ת: מרכז
55 | גן יאשיה: מרכז
450 | טבריה: תחנה מרכזית
12 | שיכון ד
21 | באר שבע: תחנה מרכזית
391 | אשדוד: תחנה מרכזית
109 | ירושלים: חניון הלאום
109 | נוף איילון: בית ספר שלהבת
111 | תל אביב יפו: רכבת מרכז
111 | מודיעין מכבים רעות: לב העיר
21 | רמת בית הכרם
991 | צפת: תחנה מרכזית
542 | קרית שמונה: תחנה מרכזית
175 | קרית מלאכי: נחלת הר חבד
175 | ביתר עילית: גבעה ב
82 | נוה עמל
21 | מרכז חינוכי הדסים
49 | נהריה: תחנה מרכזית
115 | מרכזית חוף הכרמל
821 | עפולה: תחנה מרכזית
953 | עפולה: תחנה מרכזית
75 | גבעת ח''ן: מרכז
37 | כפר ברא: מרכז
298 | אום אל פחם: כיכר אלשהיד
113 | באקה אל ע'רביה: מרכז
113 | כפר סבא: תחנה מרכזית
145 | כפר קאסם: מרכז
351 | תל אביב יפו: רמת החייל
351 | אשדוד: רכבת עד הלום
194 | מטע: מרכז
266 | תל אביב יפו: קריית עתידים
64 | זמר: איבטן
64 | חדרה: תחנה מרכזית
65 | מגל: הכניסה לישוב
963 | ירושלים: תחנה מרכזית
75 | חיפה: מרכזית המפרץ
85 | שיכון אלה
22 | קרית אתא: מינץ
85 | רמת טבעון
85 | חטב גרינברג
86 | שיכון אלה
90 | קרית טבעון: קרית עמל
95 | גבעת הכלניות
97 | שכונה ותיקה
180 | יקנעם עילית: שער הגיא
180 | חיפה: מרכזית המפרץ
184 | גלעד: מרכז
84 | חדרה: מרכז העיר
90 | תת מפי עוללים
4 | קרית האמנים
22 | לוד: תחנת הרכבת
5 | רמלה: בן צבי
5 | לוד: גני איילון
21 | קרית שדה התעופה: קרית שדה תעופה
21 | לוד: תחנת הרכבת
50 | רמת בית הכרם
35 | חניון הלאום
136 | חיפה: רכבת בת גלים
18א | צומת קרית אתא
81 | ביס אריאל ממד
154 | חולון: אזור תעשיה
154 | מודיעין מכבים רעות: לב העיר
33 | עירייה
88 | הכרמים
201 | פתח תקווה: רכבת קרית אריה
84 | מכבים
91 | משואה
27 | מודיעין מכבים רעות: לב העיר
82 | נופים
86 | הנחלים
50 | יבנה: תחנה מרכזית
152 | אשקלון: תחנה מרכזית
47א | פתח תקווה: מסוף משה ארנס
47 | רמת גן: אוני' בר אילן
15 | רעננה: את קריית אתגרים
35 | רכבת מלחה
10 | מרכז ביג
11 | אזור תעשיה חדש
137 | קרית מוצקין: מרכזית הקריות
1 | דליה הצעירה
65 | גבעת שאול
296 | אום אל פחם: מסוף אוטובוסים
68 | ג'סר א זרקא: מרכז
68 | חדרה: תחנה מרכזית
66א | פסגת זאב מזרח
71 | אל עזי: מרכז היישוב
30א | מסוף הר הצופים
30 | גילה
78 | בית אליעזר
67 | ראש העין: תחנת רכבת קסם
24א | מרמורק
20 | מסוף
4 | הכניסה ליישוב
280 | אלעד: מסוף אוטובוסים
442 | נתיבות: תחנת הרכבת
445 | בית שמש: תחנת הרכבת
464 | באר שבע: תחנה מרכזית
277 | ירושלים: צומת רמות
277 | אלעד: מסוף אוטובוסים
464 | אשקלון: תחנה מרכזית
465 | אופקים: פארק אופקים
30 | הוד השרון: קניון מרגליות
33 | שיכון עממי
145 | חולון: מ.רפואי וולפסון
145 | פתח תקווה: רכבת קרית אריה
465 | אשדוד: מקיף א'
379 | תל אביב יפו: רכבת מרכז
379 | אלעד: מסוף אוטובוסים
279 | פתח תקווה: פארק-טק
248 | תל אביב יפו: תחנה מרכזית
4 | אחוזת ברכפלד
151 | ראשון לציון: נוה חוף
151 | רמלה: קרית האמנים
548 | כפר חב''ד: בית רבקה
173 | אלעד: מסוף אוטובוסים
52 | נתיבות: תחנת הרכבת
53 | בית קמה: צומת בית קמה
55 | נתיבות: תחנת הרכבת
57 | לכיש: מחנה שומריה
57 | באר שבע: תחנה מרכזית
174 | אלעד: מסוף אוטובוסים
251 | אשדוד: רכבת עד הלום
278 | תל אביב יפו: תחנה מרכזית
62 | שומריה: מרכז
62 | קרית גת: תחנת הרכבת
63 | לוזית: מרכז
63 | קרית גת: תחנת הרכבת
278 | אלעד: מסוף אוטובוסים
64 | בני דקלים: שכונה א
138 | הר שמואל
64 | קרית גת: תחנת הרכבת
65 | קרית גת: תחנת הרכבת
66 | לכיש: באפ לכיש
68 | נחלה: מרכז היישוב
69 | קרית גת: תחנה מרכזית
7 | ברנע
7 | מסוף שמשון
70 | קרית גת: תחנת הרכבת
70 | קרית מלאכי: ביג קסטינה
555 | ערד: מלונות
75 | חדרה: תחנה מרכזית
205 | רחובות: תחנה מרכזית
205 | חולון: פארק פרס
469 | תל אביב יפו: רכבת מרכז
202 | מצפה יריחו: מרכז
243 | נתניה: אזור תעשיה החדש
243 | נורדיה: מגרש ספורט
502 | תל אביב יפו: מסוף רדינג
502 | שוהם: מסוף שוהם
215 | ירושלים: גבעת התחמושת
125 | מעלה אדומים: צמח השדה
125 | ירושלים: אזור תעשיה תלפיות
216 | מצפה יריחו: מרכז היישוב
2 | שוק עירוני
7 | נצרת: בית חולים איטלקי
159 | תל אביב יפו: אוניברסיטת תא
159 | רמלה: גבעת הדר
3 | רותם
978 | כרמיאל: תחנה מרכזית
71 | חטיבת ביניים
71 | חתיבת ביניים
87 | עין מאהל: מרכז
88 | מרכז א סדאקה
65 | בי''ס ב' חט''ב
40 | קאנטרי ספא
44 | הר יונה
3 | אפיקים בנגב
24 | נוף הגליל: שוק עירוני
73 | משואות יצחק: מרכז
73 | קרית מלאכי: ביג קסטינה
236 | אוניברסיטה
236 | רכבת בת גלים
234 | מעבר רחל בית לחם
11 | גני מודיעין
13 | רמלה: קרית האמנים
13 | לוד: רכבת גני אביב
251 | אלעד: מסוף אוטובוסים
270 | נתניה: פרדס הגדוד
133 | אום אל פחם: מסוף אוטובוסים
434 | טבריה: תחנה מרכזית
27 | קרית אתא: גבעת טל
994 | בני ברק: בית עלמין
994 | עפולה: עפולה עילית
992 | צפת: תחנה מרכזית
992 | ירושלים: סנהדריה המורחבת
392 | אילת: תחנה מרכזית
13 | אזור תעשיה
3 | ביג קסטינה
1 | כרמי גת
302 | תל אביב יפו: רכבת מרכז
215 | מטה בנימין: אלון
133 | נתניה: רכבת ספיר
139 | נתניה: רכבת ספיר
11 | מרכז דקל
19 | נצרת: ביג פאשן
19 | נוף הגליל: הר יונה
27 | חיפה: מרכזית המפרץ
