444,ת. מרכזית אילת/הורדה
444,ת. מרכזית אילת/הורדה
94,מועצה מקומית/הרימונים
146,ת. מרכזית המפרץ/הורדה
146,אוניברסיטה/רב תכליתי
205,מרכז לבריאות הנפש טירת כרמל
205,ת. רכבת חיפה מרכז
72א,שאגאל/סזאן
72,שבזי/צלאח
73,חנקין/בורוכוב
73,שבזי/צלאח
74,שבזי/צלאח
97,מיכאל/בר כוכבא
97,אריה לוין /חבד
95,בית ספר תורת חיים/הרב קוק
170,אל קודס/בנק הפועלים
170,ת. מרכזית המפרץ/הורדה
84,חוחית/דרך השלום
84,הפסגה/בית ספר פסגות
85,ההגנה/מבצע מכבי
85,הפסגה/בית ספר פסגות
86,העמק/צה''ל
86,הפסגה/בית ספר פסגות
86א,הפסגה/בית ספר פסגות
87,העמק/צה''ל
94,הדקל/הברושים
94,הגליל/בית ספר מוריה
95,קניון לב כרמיאל/נשיאי ישראל
95,הגליל/בית ספר מוריה
96,השושנים/חבצלת
96,הגליל/בית ספר מוריה
97,דוכיפת/חוחית
97,הגליל/בית ספר מוריה
98,ההגנה/מבצע מכבי
98,הגליל/בית ספר מוריה
942,ת. מרכזית ירושלים/הורדה
942,ת. מרכזית חדרה
974,רופין/קניאל
974,רבן יוחנן בן זכאי/שמעיה
424,הרטום/שדרות גולדה מאיר
424,ההגנה/מרגולין
10,הבושם/האומן
10,מסוף הריביירה
65,מכללת סח'נין/משרד הרישוי
65,צומת עיאדאת/גריפאת
35,פלך מרכז
35,פלך מרכז
35,ת. רכבת כרמיאל
35,ת. רכבת כרמיאל
36,הר חלוץ
36,הר חלוץ
36,ת. רכבת כרמיאל
36,ת. רכבת כרמיאל
37,צביה
37,ת. רכבת כרמיאל
38,מכמנים כיכר
38,מכמנים כיכר
38,ת. רכבת כרמיאל
38,ת. רכבת כרמיאל
39,הברוש/הרימון
39,ת. רכבת כרמיאל
40,חזון
40,חזון
40,ת. רכבת כרמיאל
40,ת. רכבת כרמיאל
41,יעד
41,יעד
41,ת. רכבת כרמיאל
41,ת. רכבת כרמיאל
42,אשבל
42,אשבל
42,ת. רכבת כרמיאל
42,ת. רכבת כרמיאל
43,מועדון חברים
43,מועדון חברים
43,תרדיון/מכללת וינגייט
43,תרדיון/מכללת וינגייט
44,מנוף מרכז
44,תרדיון/מכללת וינגייט
265,ת. מרכזית המפרץ/הורדה
265,מתחם ביג כרמיאל
40,רבדים
1,מסוף קדמה
47,ת.מרכזית תל אביב קומה 6/הורדה
47,מסוף רעננה/הפנינה
48,מסוף כרמלית/הכרמל
48,דפנה/התדהר
90,יוסף לוי/הכובשים
90,השונית/יורדי ים
147,ת.מרכזית תל אביב קומה 6/הורדה
149,ת.מרכזית תל אביב קומה 6/הורדה
149,איזור התעשיה כפר סבא
149,איזור התעשיה כפר סבא
247,מסוף כרמלית
247,איזור התעשיה כפר סבא
229,השונית/יורדי ים
229,איזור התעשיה כפר סבא
230,מסוף כרמלית/הכרמל
230,איזור התעשיה כפר סבא
63,אולפנת צביה/העצמאות
63,בית ספר דקל/שברץ
72,מוסד חינוכי כפר בתיה/דרך ירושלים
72,הנביאים/ישעיהו
73,תיכון אילן רמון/יאנוש קורצ'אק
74,שלומציון/שמעון הצדיק
75,תיכון אילן רמון/יאנוש קורצ'אק
76,תיכון אילן רמון/יאנוש קורצ'אק
76,שלומציון/שמעון הצדיק
77,בי''ס רימון חט''ב
77,בי''ס רימון חט''ב
77,בי''ס רימון חט''ב
77,תיכון אילן רמון/יאנוש קורצ'אק
77,תיכון אילן רמון/יאנוש קורצ'אק
77,תיכון אילן רמון/יאנוש קורצ'אק
77,החומש/חנקין
77,עירייה
79,הנשר/ירושלים
82,רבוצקי/אחוזה
83,אולפנת צביה/העצמאות
83,וייצמן/נורדאו
84,רש''י/שבטי ישראל
84,עיריית רעננה/אחוזה
85,ברל כצנלסון/חוני המעגל
85,קניון לב העיר
87,העצמאות/בן גוריון
88,בית ספר הרצל רעות/א.ל.זיסו
88,האילנות/הבוסתן
89,צה''ל/היורה
90,מוסד חינוכי כפר בתיה/דרך ירושלים
94,יהודה הנשיא/כלנית
94,יהודה הנשיא/כלנית
94,בן גוריון/העצמאות
95,תיכון אילן רמון/יאנוש קורצ'אק
96,בר כוכבא/הצנחנים
96,שלומציון/שמעון הצדיק
98,הדס/הכלנית
1,קרית הספורט/וייצמן
1,רמז/מרכז הנוער
1,קניון שרונים/הרקון
1,קניון שרונים/הרקון
2,מסוף רעננה/הפנינה
2,בית עלמין פרדס חיים
2,בן ציון מיכאלי/הרכבת
2,בן ציון מיכאלי/הרכבת
3,תחנת רכבת נורדאו
4,דפנה/התדהר
4,דפנה/התדהר
4,תיכון הדרים/ז'בוטינסקי
4,תיכון הדרים/ז'בוטינסקי
4,תיכון הדרים/ז'בוטינסקי
5,מרכז/חרוצים
5,מסוף רעננה/הפנינה
6,ת. רכבת רעננה מערב/הורדה
6,דפנה/התדהר
7,דפנה/התדהר
7,רכבת רעננה דרום/הורדה
8,מסוף רעננה/רציפים
10,דפנה/התדהר
10,איזור התעשיה כפר סבא
11,מסוף שכונה ירוקה
11,קניון שרונים/הרקון
12,מסוף רעננה/נתיב האבות
12,הגולן/החרמון
13,איזור התעשיה כפר סבא
13,בן ציון מיכאלי/הרכבת
13,בן ציון מיכאלי/הרכבת
17,מכללת בית ברל
17,מכללת בית ברל
17,תחנת רכבת נורדאו
17,תחנת רכבת נורדאו
19,מכללת בית ברל
19,תחנה מרכזית כפ''ס/הורדה
20,תחנה מרכזית כפ''ס/ויצמן
27,השונית/יורדי ים
27,מסוף קדמה
29,השונית/יורדי ים
29,השונית/יורדי ים
29,איזור התעשיה כפר סבא
29,איזור התעשיה כפר סבא
32,מסוף קדמה
32,מסוף קדמה
32,מכללת בית ברל
1,מלון יפה נוף
1,מלון יפה נוף
1,יהודה/תחנה מרכזית
1,יהודה/תחנה מרכזית
2,יהודה/תחנה מרכזית
26,אשכולות/מזכירות
26,ת.מרכזית באר שבע/הורדה
28א,תיכון מיתרים
28א,תיכון מיתרים
28,ת.מרכזית באר שבע/הורדה
28,ת.מרכזית באר שבע/הורדה
37,תמר/חצב
37,ת.מרכזית באר שבע/הורדה
44,קדש ברנע
44,ת.מרכזית באר שבע/הורדה
45,רתמים   מרכז
45,ת.מרכזית באר שבע/הורדה
46,ת.מרכזית באר שבע/הורדה
54,ת.מרכזית באר שבע/הורדה
59,מחנה נבטים
59,ת.מרכזית באר שבע/הורדה
80,צבר/פלמ''ח
80,מעון/תפוח
80,תלמוד תורה/עוזיהו
80,מואב/לשם
80,סלעית/אגמית
80,מואב/לשם
80,צבעוני
80,מואב/לשם
80,מואב/נוף
352,יצחק שדה/האצל
352,בני ברית/מורדי הגיטאות
353,ת.מרכזית באר שבע/הורדה
353,ת.מרכזית באר שבע/הורדה
353,ת.מרכזית תל אביב קומה 6/הורדה
358,יצחק שדה/האצל
358,קניון איילון
367,ת.מרכזית באר שבע/הורדה
367,ת. מרכזית ראשל''צ
368,ת.מרכזית באר שבע/הורדה
368,ת. מרכזית אשדוד
369,ת.מרכזית באר שבע/הורדה
369,ת.מרכזית באר שבע/הורדה
369,ת.מרכזית באר שבע/הורדה
369,ת.מרכזית תל אביב קומה 6/הורדה
369,ת.מרכזית תל אביב קומה 6/הורדה
369,ת.מרכזית תל אביב קומה 6/הורדה
370,ת.מרכזית באר שבע/הורדה
370,ת.מרכזית תל אביב קומה 6/הורדה
380,ת.מרכזית באר שבע/הורדה
380,ת. רכבת תל אביב
386,יהודה/תחנה מרכזית
386,מלון מצדה
386,ת.מרכזית באר שבע/הורדה
388,יהודה/תחנה מרכזית
388,מלון מצדה
388,ת.מרכזית באר שבע/הורדה
458,יצחק שדה/האצל
458,הרטום/שדרות גולדה מאיר
55,כפר הסטודנטים/דרך יצחק שמיר
55,כפר הסטודנטים/דרך יצחק שמיר
55,מרכז מסחרי/מצפה רמון
10,אזור תעשיה תל שבע
10,ת.מרכזית באר שבע/הורדה
20,בי''ס אלמותנבי
20,ת.מרכזית באר שבע/הורדה
24,אמטיראת
24,יהודה/תחנה מרכזית
30,בית הקשתות
30,ת.מרכזית באר שבע/הורדה
50,בית ספר לחינוך מיוחד
50,בית הלוחם
70,שכונה 4
70,בית הלוחם
62,אלסלאם/אלתקוא
62,אלסלאם/אלתקוא
62,ת.מרכזית באר שבע/הורדה
62,הברזל/הזורע
331,ת. מרכזית המפרץ/הורדה
331,זיסו/יפו
331,פאולוס השישי/תופיק זיאד
331,פאולוס השישי/תופיק זיאד
333,אוניברסיטה/רב תכליתי
333,אוניברסיטה/רב תכליתי
333,אוניברסיטה/רב תכליתי
333,אוניברסיטה/רב תכליתי
333,צומת נצרת צפון א
333,כפר כנא ז'/בי''ס חט''ב א
333,צומת נצרת צפון א
334,אוניברסיטה/רב תכליתי
334,בי''ח סעודי הגליל
336,אוניברסיטה/רב תכליתי
336,אלבייאדה
24,בזק
24,תחנה מרכזית נצרת
25,המרכבה 3
25,תחנה מרכזית נצרת
26,בנק
26,בנק
26,תחנה מרכזית נצרת
26,דודג סנטר
27,עוזייר שכונה צפונית
27,עוזייר שכונה צפונית
27,תחנה מרכזית נצרת
27,דודג סנטר
31,מכללה איזורית עמק הירדן
31,מכללה איזורית עמק הירדן
31,מכללה איזורית עמק הירדן
31,פאולוס השישי/5089
32,החשמל/חטיבת כרמלי
32,בנק
33,בית חולים העמק
33,בנק
335,מחנה ג'למה
335,כפר כנא ז'/בי''ס חט''ב א
2,ת. רכבת גני אביב
10,ת. מרכזית רמלה/הורדה
11,בית חרושת כרמל
11,ת. מרכזית רמלה/הורדה
11,פיקוד העורף
153,ת. רכבת תל אביב
153,ת.מרכזית תל אביב קומה 6/הורדה
156,ת.מרכזית תל אביב קומה 6/הורדה
157,ת.מרכזית תל אביב קומה 6/הורדה
157,בית חולים שמואל הרופא
451,ת.מרכזית תל אביב קומה 6/הורדה
451,ת.מרכזית תל אביב קומה 6/הורדה
461,ת.מרכזית תל אביב קומה 6/הורדה
461,ת.מרכזית תל אביב קומה 6/הורדה
461,ארבע עונות/חללי אגוז
461,ארבע עונות/חללי אגוז
500,ת. רכבת תל אביב
500,כפר טרומן ד
10,מסוף הרכבת/הורדה
11א,אליהו הנביא/הרב שלמה זלמן אויערבך
11א,בן איש חי/קארו
12,בעל הסולם/הרב ישראל גרוסמן
23א,אליהו הנביא/הרב שלמה זלמן אויערבך
183,כסלון ט
183,שדרות שז''ר/בנייני האומה
185,שדרות שז''ר/בנייני האומה
186,שדרות שז''ר/בנייני האומה
188,שדרות שז''ר/בנייני האומה
59,ת''ת אבי עזרי
59,נתיבות המשפט/מרומי שדה
59,רבי עקיבא ד
210,מגדל ויטה/דרך בן גוריון
210,אזור התעשייה
210,משך חוכמה ז
210,משך חוכמה ז
210,משך חוכמה ז
220,אבו חצירא/הרב פתאיה
220,אזור התעשייה
220,אזור התעשייה
220,אור החיים ט
220,אור החיים ט
230,אבו חצירא/הרב פתאיה
230,אזור התעשייה
230,שדרות אביי ורבא/רבי טרפון
230,שדרות אביי ורבא/רבי טרפון
240,מגדל ויטה/דרך בן גוריון
240,אזור התעשייה
240,מגדל ויטה/דרך בן גוריון
240,רמב''ן/שדרות בית שמאי
240,רמב''ן/שדרות בית שמאי
300,בנייני האומה/הנשיא השישי
300,שדרות בית שמאי/שדרות בית הלל
310,בנייני האומה/הנשיא השישי
320,בנייני האומה/הנשיא השישי
320,אור החיים ט
330,בנייני האומה/הנשיא השישי
330,בנייני האומה/הנשיא השישי
340,בנייני האומה/הנשיא השישי
340,בנייני האומה/הנשיא השישי
54,השל''ה/מסילת ישרים
54,משך חכמה/השלה
54,רש''י/ראב''ד
54,משך חכמה/השלה
54,כיכר נאות הפסגה/רש''י
56,חפץ חיים/נודע ביהודה
56,רבי עקיבא ב
56,מרומי שדה/נתיבות המשפט
57,רבי עקיבא/יהודה הנשיא
57,יהודה הנשיא / רשב''י
58,נתיבות המשפט
58,כולל פוניביץ/שדרות רב מפוניביז
39,צומת אלומות
98,מעלה קק''ל/איילת השחר
110,צומת רמות/גולדה
110,שדרות החשמונאים/לב העיר
111,בריכה/עמק דותן
150,שדרות החשמונאים/לב העיר
3,אוניברסיטת אריאל/כביש 31
73,ת. מרכזית נתניה/הורדה
73,גני ילדים/היובל
75,ת. מרכזית נתניה/הורדה
75,אוניברסיטת אריאל/כביש 31
77,קופת חולים לאומית/הר המור
77,אוניברסיטת אריאל/כביש 31
77,אוניברסיטת אריאל/כביש 31
81,מסוף רעננה/רציפים
81,גני ילדים/היובל
86,עמל/שלמה מיכאליס
86,עמל/שלמה מיכאליס
86,עמל/שלמה מיכאליס
86,אוניברסיטת אריאל/כביש 31
86,אוניברסיטת אריאל/כביש 31
86,אוניברסיטת אריאל/כביש 31
86,אוניברסיטת אריאל/כביש 31
86,אוניברסיטת אריאל/כביש 31
89,היובל/הנבל
100,ת. רכבת ראש העין צפון
100,אוניברסיטת אריאל/רמת הגולן
103,הדקל/סובה
103,אוניברסיטת אריאל/כביש 31
103,אוניברסיטת אריאל/כביש 31
121,מסוף רדינג/הורדה
121,אוניברסיטת אריאל/כביש 31
161,מרכז מסחרי מפגש הביקעה
161,דרך גאון הירדן/משואה
161,דרך גאון הירדן/משואה
161,מרכז מסחרי מפגש הביקעה
161,מחנה אפיק
161,דרך גאון הירדן/משואה
161,אוניברסיטת אריאל/כביש 31
161,אוניברסיטת אריאל/כביש 31
161,אוניברסיטת אריאל/כביש 31
161,אוניברסיטת אריאל/כביש 31
186,ת.מרכזית תל אביב קומה 7/הורדה
186,ת.מרכזית תל אביב קומה 7/הורדה
186,אוניברסיטת אריאל/כביש 31
186,אוניברסיטת אריאל/כביש 31
186,אוניברסיטת אריאל/כביש 31
186,אוניברסיטת אריאל/כביש 31
189,אזור התעשייה
189,'חת''ם סופר ה
285,הארז/החרוב1
285,פארק תעשיות אריאל מערב/ש.ג. יציאה
285,אלקנה/מכללת אורות
286,ת.מרכזית תל אביב קומה 7/הורדה
286,ת.מרכזית תל אביב קומה 7/הורדה
286,אוניברסיטת אריאל/כביש 31
286,אוניברסיטת אריאל/כביש 31
286,אוניברסיטת אריאל/כביש 31
286,אוניברסיטת אריאל/כביש 31
289,אוניברסיטת אריאל/כביש 31
386,ת.מרכזית תל אביב קומה 7/הורדה
386,אוניברסיטת אריאל/כביש 31
386,אוניברסיטת אריאל/כביש 31
386,אוניברסיטת אריאל/כביש 31
386,אוניברסיטת אריאל/כביש 31
389,אזור התעשייה
389,'חת''ם סופר ה
960,ביה''ס עליזה בגין/הפסגה
961,גנים/הסביונים
962,מוריה/נווה שאנן
963,ביה''ס אור זבולון/הנגב
964,מוריה/נווה שאנן
38,מכללה איזורית עמק הירדן
38,שדרות הבנים
458,ת. רכבת תל אביב
39,השונית/יורדי ים
39,בית עלמין פרדס חיים
34,תרדיון/מכללת וינגייט
34,תרדיון/מכללת וינגייט
34,ראס אל עין 2
34,ראס אל עין 2
16,ת. מרכזית אילת/הורדה
132,ת. מרכזית המפרץ/הורדה
132,ת. מרכזית חוף הכרמל/הורדה
981,ת. מרכזית צפת/הורדה
981,האדמור מנדבורנא/חזון אי''ש
447,ת. מרכזית ירושלים/הורדה
447,ת. מרכזית יבנה
231,מסוף כרמלית/הכרמל
231,איזור התעשיה כפר סבא
5,עבד אל כרים קאסם/אל ח'ליל
5א,עבד אל כרים קאסם/אל ח'ליל
5,עבד אל כרים קאסם/אל ח'ליל
5,עמל/שלמה מיכאליס
5א,עמל/שלמה מיכאליס
5,עמל/שלמה מיכאליס
59,אנילביץ/הרב משה איבגי
59,ירושלים/שרה ואליהו
10,מבוא חמה
10,קניון לב קצרין
11,בני יהודה מרכז
11,קניון לב קצרין
12,צומת כורסי
12,צומת כורסי
12,קניון לב קצרין
13,קלע אלון
13,קניון לב קצרין
14,אל רום
14,אודם/מרכז
14,קניון לב קצרין
16,צומת כורסי
16,צומת כורסי
16,קניון לב קצרין
24,אזור תעשייה בני יהודה
24,ת. מרכזית טבריה/הורדה
51,ת. מרכזית טבריה/הורדה
51,ת. מרכזית טבריה/הורדה
51,רמת מגשימים מרכז
51,נטור
52,ת. מרכזית טבריה/הורדה
52,קניון לב קצרין
52,קניון לב קצרין
53,מסוף חצור הגלילית/הורדה
53,יקבי רמת הגולן
54,ת. מרכזית ק''ש/הורדה
54,ת. מרכזית ק''ש/הורדה
54,קניון לב קצרין
54,קניון לב קצרין
55,ת. מרכזית ק''ש/הורדה
55,אל רום
60,אצטדיון עירוני/בר כוכבא
60,נטור
61,ישיבה/דרך הגבורה
61,אלוני הבשן/מרכז
71,בית ספר אזורי בית ירח
71,נטור
72,בית ספר אזורי בית ירח
72,מבוא חמה
73,נטור
74,חספין מרכז
74,אלוני הבשן/מרכז
76,חספין מרכז
76,קניון לב קצרין
77,חספין מרכז
77,בני יהודה מרכז
81,אזור תעשייה/כינור דוד
82,בית ספר נופי גולן/סלעית
83,נוף כנרת/פני גולן
83,בית ספר נופי גולן/סלעית
92,בית ספר הר וגיא
92,קניון לב קצרין
38,בית חולים הרצפלד
38,ת. מרכזית אשדוד
1,תרדיון/מכללת וינגייט
1,סחנין עיריה
290,אוניברסיטה/רב תכליתי
290,מגאר ג'/מרכז
293,אוניברסיטה/רב תכליתי
293,שעב/כביש ראשי
219,הרב נורוק/אברבנאל
219,משך חוכמה ז
229,הרב נורוק/אברבנאל
229,אור החיים ט
239,הרב נורוק/אברבנאל
239,שדרות אביי ורבא/רבי טרפון
249,הרב נורוק/אברבנאל
249,רמב''ן/שדרות בית שמאי
311,המ''ג/ירמיהו
311,משך חוכמה ז
312,בית וגן/הרב אלפיה
312,משך חוכמה ז
314,רוזנטל
314,משך חוכמה ז
316,קניון רמות/גולדה מאיר
316,משך חוכמה ז
317,אגרות משה/חזון אי''ש
317,משך חוכמה ז
321,המ''ג/ירמיהו
321,אור החיים ט
322,בית וגן/הרב אלפיה
322,אור החיים ט
324,רוזנטל
324,אור החיים ט
326,קניון רמות/גולדה מאיר
326,אור החיים ט
327,אגרות משה/חזון אי''ש
327,אור החיים ט
331,המ''ג/ירמיהו
331,שדרות אביי ורבא/רבי טרפון
332,בית וגן/הרב אלפיה
332,שדרות אביי ורבא/רבי טרפון
334,רוזנטל
334,שדרות אביי ורבא/רבי טרפון
336,קניון רמות/גולדה מאיר
336,שדרות אביי ורבא/רבי טרפון
337,אגרות משה/חזון אי''ש
337,שדרות אביי ורבא/רבי טרפון
341,המ''ג/ירמיהו
341,רמב''ן/שדרות בית שמאי
342,בית וגן/הרב אלפיה
342,רמב''ן/שדרות בית שמאי
344,רוזנטל
344,רמב''ן/שדרות בית שמאי
346,קניון רמות/גולדה מאיר
346,רמב''ן/שדרות בית שמאי
347,אגרות משה/חזון אי''ש
347,רמב''ן/שדרות בית שמאי
188,ת. רכבת תל אביב סבידור/על פרשת דרכים
188,מועדון פיס לנוער
251,קניון אדומים
251,אוניברסיטת אריאל/כביש 31
275,ת. מרכזית נתניה/הורדה
275,ת. מרכזית נתניה/הורדה
275,אוניברסיטת אריאל/כביש 31
276,ת. מרכזית חדרה
276,אוניברסיטת אריאל/כביש 31
290,שדרות שז''ר/בנייני האומה
290,אוניברסיטת אריאל/כביש 31
486,עמל/שלמה מיכאליס
486,עמל/שלמה מיכאליס
486,אוניברסיטת אריאל/כביש 31
486,אוניברסיטת אריאל/כביש 31
486,אוניברסיטת אריאל/כביש 31
8,מסוף שכונה ירוקה
8,אזור תעשיה סנטרל פארק 2000
33,איצטדיון וינטר
33,מסוף רדינג/הורדה
39,מסוף עמידר
39,מסוף רדינג/הורדה
72,חניון אגד/דן שומרון
72,ת. רכבת אוניברסיטה/הורדה
89,שדרות ירושלים/מפרץ שלמה
89,משמר הירדן/טורקוב
104,בי''ח שיב''א/שדרות אהרון קציר
104,ביה''ח תל השומר/מיון
104,מסוף כרמלית/הורדה
104,מסוף כרמלית/הורדה
142,מסוף בית העלמין/הורדה
142,מסוף עתידים
160,הרב שלמה גורן/מבטחים
160,ת.מרכזית תל אביב קומה 7/הורדה
161,קהילות יעקב/רבי יוסף צבי רימון
161,מסוף כרמלית/הורדה
172,חניון תמנע
172,מסוף רדינג/הורדה
189,שדרות ירושלים/מפרץ שלמה
189,מסוף עתידים
240,חניון אגד/דן שומרון
240,קניון איילון
289,חניון תמנע/תמנע
289,ת. רכבת אוניברסיטה/הורדה
4,שדרות ירושלים/מפרץ שלמה
4,שדרות ירושלים/מפרץ שלמה
4,מסוף וולפסון
5,מסוף וולפסון
5,שדרות ירושלים/מפרץ שלמה
26,המכללה למנהל/שושנה פרסיץ
26,חניון אגד/דן שומרון
71,דוד סחרוב/אברהם בר
71,דוד סחרוב/אברהם בר
71,המכללה למנהל/שושנה פרסיץ
87,חניון אגד/דן שומרון
87,אזור מר. שפינוזה/פלמח
88,שדרות ירושלים/מפרץ שלמה
88,יוסף לוי/הכובשים
96,ת. רכבת תל אביב
96,אזור מר. שפינוזה/פלמח
99,חניון אגד/דן שומרון
99,אזור מר. שפינוזה/פלמח
99,המכתש/דרך השבעה
126,מסוף אזורי חן
126,חניון אגד/דן שומרון
171,חניון אגד/דן שומרון
171,מסוף אזורי חן
173,ת. רכבת תל אביב
173,ת. מרכזית ראשל''צ
271,שדרות ירושלים/מפרץ שלמה
271,קלצ'קין
92,רמים/מצפה נוף
92,הברושים/בית ספר הדקל
93,צה''ל/הגליל
93,הברושים/בית ספר הדקל
553,מסוף משה ארנס/הורדה
553,השונית/יורדי ים
57,ת. מרכזית טבריה/הורדה
57,ת. מרכזית טבריה/הורדה
57,ת. מרכזית טבריה/הורדה
57,קניון לב קצרין
57,קניון לב קצרין
58,ת. מרכזית ק''ש/הורדה
58,צומת תל חי
58,אל רום
62,אולפנית/דרך מנחם בגין
62,קניון לב קצרין
63,ישיבה/דרך הגבורה
63,יונתן
64,אניעם
84,בני יהודה מרכז
84,בית ספר נופי גולן/סלעית
85,מיצר
85,בית ספר נופי גולן/סלעית
86,בית ספר נופי גולן/סלעית
87,ע'ג'ר/כניסה
87,מכללת אוהלו
94,בית ספר הר וגיא
94,אל רום
70,בית ספר ניסויי תפן
70,מ''ג המעפילים/הנרקיס
85,בית ספר נועם
85,אולפנת אמית
85,בי''ס בירב/כ''ב ילדי מעלות
85,הרב לוי בי''סטריצקי/כ''ב ילדי מעלות
85,שפרינצק/קרן היסוד
88,אולפנת אמית
88,נוף כנרת 8
88,שפרינצק/קרן היסוד
88,נוף כנרת 8
88,מצפה האגם 1
88,נוף כנרת 8
88,אצ''ל/צה''ל
89,האר''י/ישראל ב''ק
89,האר''י/ישראל ב''ק
89,שפרינצק/קרן היסוד
90,בית ספר בירב
90,בית ספר בירב
90,בית ספר בירב
90,בית ספר בירב
91,האר''י/ישראל ב''ק
91,דרך חטיבת יפתח
91,שפרינצק/קרן היסוד
92,בית ספר כפר ורדים
92,דרך ההר/חרצית
92,חרמון 1
8,מועדון ספורט/מבוא אורנית
422,גבעת התחמושת/שרגאי
422,אזור התעשייה
425,ת. מרכזית ירושלים/הורדה
425,עמל/שלמה מיכאליס
427,ת. מרכזית ירושלים/הורדה
427,אזור התעשייה
7,תיכון אורט/מבוא אורנית
49,בי''ס יסודי אלהייב
49,בי''ס יסודי אלהייב
49,בי''ס יסודי אלהייב
49,בי''ס יסודי אלהייב
49,עיאדאת יציאה
49,שכונת ג'ואמיס ד'/מרכז
49,זרזיר ב
49,אל הייב 5
6,יוסף טומי לפיד/דרך ההצלחה
6,איקאה/מרק מושביץ
7,יוסף טומי לפיד/דרך ההצלחה
70,גולדה מאיר/הסחלב
70א,גדולי ישראל/השירה העברית
249,מסוף כרמלית/הכרמל
249,תחנה מרכזית כפ''ס/הורדה
99,ההגנה/דוד בן גאון
99,אריה לוין /חבד
958,ת. מרכזית כרמיאל/הורדה
958,ת.מרכזית באר שבע/הורדה
291,שדרות החשמונאים/לב העיר
291,אוניברסיטת אריאל/כביש 31
16,דפנה/התדהר
337,אוניברסיטה/רב תכליתי
337,בזק
559,בן איש חי/קארו
559,מלון יפה נוף
9א,קמפוס ספרא/מסוף הכניסה לאוניברסיטה
13,ככר השבת/ישעיהו
13,האומן/ברעם
14,קניון מלחה/א''ס מכבי
14,שדרות שז''ר/בנייני האומה
20,תחנת רכבת קלה הר הרצל
20,דולצ'ין/קוליץ
20,דולצ'ין/קוליץ
20,דולצ'ין/קוליץ
23,בית ספר פולינסקי/ד''ר רינגלבלום
23,תחנת רכבת קלה הר הרצל
23,בית ספר פולינסקי/ד''ר רינגלבלום
24,תחנת רכבת קלה הר הרצל
24,היכל הספורט מלחה/אברהם שטרן
24,היכל הספורט מלחה/אברהם שטרן
24,היכל הספורט מלחה/אברהם שטרן
26,היכל הספורט מלחה/אברהם שטרן
26א,אקווריום ישראל
27,תחנת רכבת קלה הר הרצל
27,תחנת רכבת קלה הר הרצל
27,כניסה ראשית/הדסה עין כרם
27א,יהלום/גרנט
27,כניסה ראשית/הדסה עין כרם
28,מלון רימונים/שחראי
28,מלון רימונים/שחראי
28א,מלון רימונים/שחראי
28,בית ספר חקלאי עין כרם
28א,בית ספר חקלאי עין כרם
69,וינוגרד/זווין
69,מסוף הר נוף/כנפי נשרים
6,עין נטפים/ששת הימים
31,ת.מרכזית אשקלון/הורדה
31,מסוף קסטינה
165,רכבת קריית אריה/חנה וסע
454,שדרות נפתלי אימבר/קק''ל
454,חממות
12,כניסה ראשית/הדסה עין כרם
12,רב החובל/אדם
33,מסוף גילה/המרגלית
33,מסוף גילה/המרגלית
33,מסוף גילה/המרגלית
33,מסוף הר נוף/כנפי נשרים
33,מסוף הר נוף/כנפי נשרים
33,מסוף הר נוף/כנפי נשרים
36,מסוף אגד/שטראוס
36,מירסקי/מינץ
359,יצחק שדה/האצל
359,דרכי רפאל/קהילת יעקב
54,מסוף עתידים
25,ת. רכבת נתניה
25,בית גיל הזהב/השקד
547,כיכר המעפיל
547,שדרות הפלמח/חטיבת כרמלי
555,ת. מרכזית ירושלים/הורדה
555,מלון יפה נוף
556,ת. מרכזית ירושלים/הורדה
556,כיכר המעפיל
556,כיכר המעפיל
557,כיכר המעפיל
557,קניון איילון
558,מלון יפה נוף
558,קניון איילון
558,קניון איילון
546,הרטום/שדרות גולדה מאיר
546,תיכון בית רחל
549,תיכון בית רחל
549,קניון איילון
244,שושנה דמארי/אהוד מנור
244,קניון איילון/דרך אבא הלל
18,פרישמן/מרכז וויסגל
18,ת. רכבת רחובות/הורדה
300,יהודה הלוי/תיכון בגין
300,יוסי בנאי/דליה רביקוביץ
80,מסוף רעננה/רציפים
80,גני ילדים/היובל
425,שדרות רחבעם זאבי
425,מסוף עתידים
215,שדרות נשיאי ישראל/אביב
215,מרכזית המפרץ/שדרות ההסתדרות
1,הכותל המערבי
1,שדרות שז''ר/בנייני האומה
1,שדרות שז''ר/בנייני האומה
1,שדרות שז''ר/בנייני האומה
3,הכותל המערבי
3,שדרות שז''ר/בנייני האומה
3,שדרות שז''ר/בנייני האומה
7,קמפוס ספרא/מסוף כפר ההייטק
7,קמפוס ספרא/מסוף כפר ההייטק
7,מסוף/רמת רחל
7א,מלון דיפלומט
17,מסוף הר הצופים/מרטין בובר
17,דולצ'ין/בן פורת
39,מסוף אגד/הר חוצבים
39א,מסוף אגד/הר חוצבים
39,מסוף אגד/קדיש לוז
48,תחנת רכבת קלה גבעת התחמושת
48א,תחנת רכבת קלה גבעת התחמושת
52,תחנת רכבת קלה גבעת התחמושת
52,תחנת רכבת קלה גבעת התחמושת
52,מסוף הר נוף/כנפי נשרים
52,מסוף הר נוף/כנפי נשרים
53,מסוף אגד/הרב פרדס
53,מסוף אגד/הרב פרדס
53,מסוף הר הצופים/מרטין בובר
